0.001		 0.0001 		 0.001 		 110000
0.002		 0.0008410000000000001 		 0.00841 		 100000
# A partir de aquí he cambiado las iteraciones de bp:
0.001		 0.0001 		 0.001 		 1080000
0.002		 0.000823 		 0.00823 		 100000
0.003		 0.003725 		 0.03725 		 20000
0.004		 0.01034 		 0.1034 		 10000
0.005		 0.025530000000000004 		 0.2553 		 10000
0.001		 0.00017999999999999998 		 0.0018 		 60000
0.001		 0.00017507246376811594 		 0.0017507246376811593 		 1380000
